vx,vy,vz,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4
-15.8383,3.58462,-0.0657563,-99.9,-99.9,-1,-99.9,-99.9,-1
21.4404,15.6981,5.38698,-99.9,-99.9,-1,25,0,1
-19.9152,-20.9174,-7.29984,-99.9,-99.9,-1,-99.9,-99.9,-1
18.327,2.36964,5.03192,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.3531,-0.729178,-8.2155,-25,0,55,25,0,30
4.56361,-21.5061,-5.79971,-25,0,41,25,0,32
16.3586,-5.0096,7.59852,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.3145,-10.9036,2.60207,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.58513,24.7569,1.51665,-25,0,18,25,0,20
-22.2573,-0.985123,-0.209628,-99.9,-99.9,-1,-99.9,-99.9,-1
16.8543,-10.2685,-4.38712,-99.9,-99.9,-1,-99.9,-99.9,-1
13.2129,16.2464,-1.22831,-25,0,22,25,0,34
-20.393,-5.93584,-9.63007,-25,0,46,25,0,14
-15.1294,-14.3902,3.53862,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.7052,15.7495,3.00377,-25,0,39,25,0,30
-14.1079,-13.1774,6.2272,-99.9,-99.9,-1,-99.9,-99.9,-1
-23.7684,-8.48203,6.05884,-99.9,-99.9,-1,-99.9,-99.9,-1
24.4187,-21.7699,-2.65982,-25,0,10,25,0,12
38.5537,-2.25549,3.18582,-25,0,6,25,0,24
17.0879,-19.6385,5.50961,-25,0,26,25,0,45
2.11255,19.1783,2.2267,-25,0,26,25,0,35
-5.16616,-23.6144,4.88618,-99.9,-99.9,-1,-99.9,-99.9,-1
18.147,5.55685,-9.38766,-99.9,-99.9,-1,-99.9,-99.9,-1
3.64366,-4.97828,8.06744,-25,0,16,25,0,20
-5.23725,23.3953,7.3648,-25,0,8,25,0,5
-21.4491,-3.00124,-0.368296,-25,0,34,25,0,9
-3.36589,5.83052,8.67438,-25,0,35,25,0,28
1.35687,-15.2332,1.14777,-25,0,4,25,0,2
-9.01632,-23.7554,-0.789568,-25,0,34,25,0,31
-17.0482,-4.49137,-6.61358,-99.9,-99.9,-1,-99.9,-99.9,-1
0.315727,20.3679,-0.401314,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.6982,19.9662,6.48716,-25,0,39,25,0,20
-19.7604,10.7787,6.45898,-25,0,19,25,0,6
8.54408,-0.192202,-0.473779,-99.9,-99.9,-1,-99.9,-99.9,-1
18.0882,9.51737,-1.67171,-25,0,2,25,0,5
20.4004,-15.6752,8.4919,-99.9,-99.9,-1,25,0,1
14.9895,11.3398,-7.86314,-25,0,2,-99.9,-99.9,-1
-3.71861,11.2583,-8.10163,-99.9,-99.9,-1,-99.9,-99.9,-1
11.2221,-22.1545,-9.04382,-25,0,2,25,0,3
-23.8213,15.9727,-2.5691,-25,0,1,-99.9,-99.9,-1
2.19758,-1.005,0.623294,-25,0,20,25,0,16
-17.2192,-13.5097,-6.00092,-25,0,1,25,0,1
-21.3386,-13.9616,-7.38924,-99.9,-99.9,-1,-99.9,-99.9,-1
14.8573,-12.9313,4.47995,-25,0,30,25,0,65
20.1143,9.14659,-3.29843,-25,0,23,25,0,76
14.285,-24.8588,4.25669,-99.9,-99.9,-1,25,0,1
7.76918,-1.51305,2.04513,-99.9,-99.9,-1,25,0,1
-9.87664,-12.9436,7.32425,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.9226,-1.23943,9.03036,-99.9,-99.9,-1,-99.9,-99.9,-1
24.106,-17.7836,-7.78716,-99.9,-99.9,-1,-99.9,-99.9,-1
20.8213,-2.59973,-6.41267,-99.9,-99.9,-1,-99.9,-99.9,-1
18.8273,-7.19756,-2.4117,-25,0,1,25,0,1
-9.34091,22.9022,2.99028,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.29113,-15.8232,-6.88446,-25,0,1,25,0,1
21.5852,0.133919,-6.59276,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.0827,20.0839,6.98166,-25,0,1,25,0,1
-23.8115,-14.1893,-5.45877,-25,0,1,-99.9,-99.9,-1
15.9396,1.70322,1.12019,-99.9,-99.9,-1,25,0,2
-7.21626,3.05726,-5.72479,-99.9,-99.9,-1,-99.9,-99.9,-1
20.5121,13.7264,-1.83331,-99.9,-99.9,-1,25,0,1
0.313844,21.7206,7.5291,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.1075,10.6038,-4.58706,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.97568,5.65674,1.75185,-25,0,1,-99.9,-99.9,-1
-15.6091,2.86192,-6.11222,-25,0,69,25,0,24
